,var1(t-10),var2(t-10),var3(t-10),var4(t-10),var5(t-10),var6(t-10),var7(t-10),var8(t-10),var9(t-10),var10(t-10),var1(t-9),var2(t-9),var3(t-9),var4(t-9),var5(t-9),var6(t-9),var7(t-9),var8(t-9),var9(t-9),var10(t-9),var1(t-8),var2(t-8),var3(t-8),var4(t-8),var5(t-8),var6(t-8),var7(t-8),var8(t-8),var9(t-8),var10(t-8),var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var6(t-7),var7(t-7),var8(t-7),var9(t-7),var10(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var6(t-6),var7(t-6),var8(t-6),var9(t-6),var10(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var8(t-5),var9(t-5),var10(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var8(t-4),var9(t-4),var10(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var8(t-3),var9(t-3),var10(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var8(t-2),var9(t-2),var10(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t)
24,15.0,0.324539526,58.0,22.18,65.08,0.0,1.0,0.0,0.0,1.0,16.0,0.348259119,65.0,21.64,56.0,0.0,1.0,0.0,0.0,1.0,17.0,0.37371230299999997,64.0,24.88,83.16,0.0,1.0,0.0,0.0,1.0,18.0,0.40102578200000005,72.0,23.8,64.87,0.0,1.0,0.0,0.0,1.0,19.0,0.430335519,85.0,23.4,71.21,0.0,1.0,0.0,0.0,1.0,20.0,0.461787415,87.0,19.22,52.67,0.0,1.0,0.0,0.0,1.0,21.0,0.495538032,84.0,22.64,56.57,0.0,1.0,0.0,0.0,1.0,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0
25,16.0,0.348259119,65.0,21.64,56.0,0.0,1.0,0.0,0.0,1.0,17.0,0.37371230299999997,64.0,24.88,83.16,0.0,1.0,0.0,0.0,1.0,18.0,0.40102578200000005,72.0,23.8,64.87,0.0,1.0,0.0,0.0,1.0,19.0,0.430335519,85.0,23.4,71.21,0.0,1.0,0.0,0.0,1.0,20.0,0.461787415,87.0,19.22,52.67,0.0,1.0,0.0,0.0,1.0,21.0,0.495538032,84.0,22.64,56.57,0.0,1.0,0.0,0.0,1.0,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0
26,17.0,0.37371230299999997,64.0,24.88,83.16,0.0,1.0,0.0,0.0,1.0,18.0,0.40102578200000005,72.0,23.8,64.87,0.0,1.0,0.0,0.0,1.0,19.0,0.430335519,85.0,23.4,71.21,0.0,1.0,0.0,0.0,1.0,20.0,0.461787415,87.0,19.22,52.67,0.0,1.0,0.0,0.0,1.0,21.0,0.495538032,84.0,22.64,56.57,0.0,1.0,0.0,0.0,1.0,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0
27,18.0,0.40102578200000005,72.0,23.8,64.87,0.0,1.0,0.0,0.0,1.0,19.0,0.430335519,85.0,23.4,71.21,0.0,1.0,0.0,0.0,1.0,20.0,0.461787415,87.0,19.22,52.67,0.0,1.0,0.0,0.0,1.0,21.0,0.495538032,84.0,22.64,56.57,0.0,1.0,0.0,0.0,1.0,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0
28,19.0,0.430335519,85.0,23.4,71.21,0.0,1.0,0.0,0.0,1.0,20.0,0.461787415,87.0,19.22,52.67,0.0,1.0,0.0,0.0,1.0,21.0,0.495538032,84.0,22.64,56.57,0.0,1.0,0.0,0.0,1.0,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0
29,20.0,0.461787415,87.0,19.22,52.67,0.0,1.0,0.0,0.0,1.0,21.0,0.495538032,84.0,22.64,56.57,0.0,1.0,0.0,0.0,1.0,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0
30,21.0,0.495538032,84.0,22.64,56.57,0.0,1.0,0.0,0.0,1.0,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0
31,22.0,0.531755378,93.0,24.52,74.88,0.0,1.0,0.0,0.0,1.0,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0
32,23.0,0.570619738,93.0,24.08,76.57,0.0,1.0,0.0,0.0,1.0,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0
33,24.0,0.612324574,88.0,24.08,69.32,0.0,1.0,0.0,0.0,1.0,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0
34,25.0,0.657077488,77.0,23.72,67.65,0.0,1.0,0.0,0.0,1.0,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0
35,26.0,0.705101255,81.0,22.64,62.15,0.0,1.0,0.0,0.0,1.0,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0
36,27.0,0.75663493,86.0,25.45,72.08,0.0,1.0,0.0,0.0,1.0,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0
37,28.0,0.811935043,87.0,26.68,78.11,0.0,1.0,0.0,0.0,1.0,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0
38,29.0,0.87127687,75.0,26.24,82.57,0.0,1.0,0.0,0.0,1.0,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0
39,30.0,0.934955808,75.0,21.85,61.87,0.0,1.0,0.0,0.0,1.0,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0
40,31.0,1.003288844,83.0,21.74,59.91,0.0,1.0,0.0,0.0,1.0,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0
41,32.0,1.07661613,90.0,22.18,60.32,0.0,1.0,0.0,0.0,1.0,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0
42,33.0,1.155302681,83.0,23.22,58.08,0.0,1.0,0.0,0.0,1.0,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0
43,34.0,1.23974019,87.0,23.98,64.29,0.0,1.0,0.0,0.0,1.0,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0
44,35.0,1.330348975,92.0,23.11,66.93,0.0,1.0,0.0,0.0,1.0,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0
45,36.0,1.4275800769999998,91.0,25.74,71.17,0.0,1.0,0.0,0.0,1.0,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0,46.0,2.8903435610000003,97.0,28.76,73.05,0.0,1.0,0.0,0.0,1.0
46,37.0,1.531917501,97.0,25.42,71.63,0.004791667,1.0,0.0,0.0,1.0,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0,46.0,2.8903435610000003,97.0,28.76,73.05,0.0,1.0,0.0,0.0,1.0,47.0,3.101589842,90.0,26.35,63.78,0.0,1.0,0.0,0.0,1.0
47,38.0,1.643880625,96.0,23.8,69.71,0.0,1.0,0.0,0.0,1.0,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0,46.0,2.8903435610000003,97.0,28.76,73.05,0.0,1.0,0.0,0.0,1.0,47.0,3.101589842,90.0,26.35,63.78,0.0,1.0,0.0,0.0,1.0,48.0,3.328275438,95.0,27.58,77.98,0.0,1.0,0.0,0.0,1.0
48,39.0,1.764026788,95.0,24.23,64.81,0.0,1.0,0.0,0.0,1.0,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0,46.0,2.8903435610000003,97.0,28.76,73.05,0.0,1.0,0.0,0.0,1.0,47.0,3.101589842,90.0,26.35,63.78,0.0,1.0,0.0,0.0,1.0,48.0,3.328275438,95.0,27.58,77.98,0.0,1.0,0.0,0.0,1.0,49.0,3.571528725,97.0,24.48,66.61,0.0,1.0,0.0,0.0,1.0
49,40.0,1.8929540630000001,96.0,23.22,58.3,0.0,1.0,0.0,0.0,1.0,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0,46.0,2.8903435610000003,97.0,28.76,73.05,0.0,1.0,0.0,0.0,1.0,47.0,3.101589842,90.0,26.35,63.78,0.0,1.0,0.0,0.0,1.0,48.0,3.328275438,95.0,27.58,77.98,0.0,1.0,0.0,0.0,1.0,49.0,3.571528725,97.0,24.48,66.61,0.0,1.0,0.0,0.0,1.0,50.0,3.8325604810000002,100.0,26.71,75.09,0.0,1.0,0.0,0.0,1.0
50,41.0,2.031304235,93.0,22.68,56.86,0.042083333,1.0,0.0,0.0,1.0,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0,46.0,2.8903435610000003,97.0,28.76,73.05,0.0,1.0,0.0,0.0,1.0,47.0,3.101589842,90.0,26.35,63.78,0.0,1.0,0.0,0.0,1.0,48.0,3.328275438,95.0,27.58,77.98,0.0,1.0,0.0,0.0,1.0,49.0,3.571528725,97.0,24.48,66.61,0.0,1.0,0.0,0.0,1.0,50.0,3.8325604810000002,100.0,26.71,75.09,0.0,1.0,0.0,0.0,1.0,51.0,4.112669803,99.0,28.08,77.35,0.0,1.0,0.0,0.0,1.0
51,42.0,2.179765995,85.0,24.19,70.81,0.0,1.0,0.0,0.0,1.0,43.0,2.339078366,90.0,19.48,55.14,0.0,1.0,0.0,0.0,1.0,44.0,2.510034386,98.0,21.17,43.67,0.0,1.0,0.0,0.0,1.0,45.0,2.693485054,97.0,24.98,54.76,0.0,1.0,0.0,0.0,1.0,46.0,2.8903435610000003,97.0,28.76,73.05,0.0,1.0,0.0,0.0,1.0,47.0,3.101589842,90.0,26.35,63.78,0.0,1.0,0.0,0.0,1.0,48.0,3.328275438,95.0,27.58,77.98,0.0,1.0,0.0,0.0,1.0,49.0,3.571528725,97.0,24.48,66.61,0.0,1.0,0.0,0.0,1.0,50.0,3.8325604810000002,100.0,26.71,75.09,0.0,1.0,0.0,0.0,1.0,51.0,4.112669803,99.0,28.08,77.35,0.0,1.0,0.0,0.0,1.0,52.0,4.413250267,92.0,27.94,84.96,0.015,1.0,0.0,0.0,1.0
